transaction_id,branch_id,sale_datetime,received_at,sale_amount,cost_amount,item_count
T90303,BR01,2026-07-20 16:16:45,2026-07-21T06:15:00Z,170.14,137.82,1
T90304,BR01,2026-07-20 08:31:46,2026-07-21T06:15:00Z,23.9,20.14,6
T90305,BR01,2026-07-20 10:16:23,2026-07-21T06:15:00Z,61.02,50.16,6
T90306,BR01,2026-07-20 13:43:51,2026-07-21T06:15:00Z,27.13,22.8,3
T90307,BR01,2026-07-20 12:14:39,2026-07-21T06:15:00Z,112.26,93.82,2
T90308,BR01,2026-07-20 12:41:54,2026-07-21T06:15:00Z,131.2,108.8,3
T90309,BR01,2026-07-20 09:11:02,2026-07-21T06:15:00Z,209.7,166.94,1
T90310,BR01,2026-07-20 13:36:28,2026-07-21T06:15:00Z,15.56,12.58,2
T90311,BR01,2026-07-20 08:48:21,2026-07-21T06:15:00Z,73.62,62.14,6
T90312,BR01,2026-07-20 18:46:27,2026-07-21T06:15:00Z,14.52,11.77,1
T90313,BR01,2026-07-20 12:42:58,2026-07-21T06:15:00Z,70.49,56.2,2
T90314,BR01,2026-07-20 10:26:41,2026-07-21T06:15:00Z,189.09,159.04,2
T90315,BR01,2026-07-20 18:41:36,2026-07-21T06:15:00Z,63.78,50.88,2
T90316,BR01,2026-07-20 14:56:39,2026-07-21T06:15:00Z,96.07,79.35,3
T90317,BR01,2026-07-20 12:00:49,2026-07-21T06:15:00Z,194.68,159.46,2
T90318,BR01,2026-07-20 17:01:31,2026-07-21T06:15:00Z,72.46,57.94,3
T90319,BR01,2026-07-20 14:37:50,2026-07-21T06:15:00Z,25.77,21.14,1
T90320,BR01,2026-07-20 14:55:19,2026-07-21T06:15:00Z,97.13,78.74,1
T90321,BR01,2026-07-20 14:45:05,2026-07-21T06:15:00Z,151.75,127.95,2
T90322,BR01,2026-07-20 08:56:35,2026-07-21T06:15:00Z,190.09,159.34,2
T90323,BR01,2026-07-20 15:00:30,2026-07-21T06:15:00Z,127.87,105.24,1
T90324,BR01,2026-07-20 19:42:57,2026-07-21T06:15:00Z,45.26,36.51,3
T90325,BR01,2026-07-20 16:46:23,2026-07-21T06:15:00Z,117.76,94.55,2
T90326,BR01,2026-07-20 18:32:02,2026-07-21T06:15:00Z,16.98,13.85,1
T90327,BR01,2026-07-20 09:55:29,2026-07-21T06:15:00Z,236.23,194.74,3
T90328,BR01,2026-07-20 15:11:55,2026-07-21T06:15:00Z,48.1,39.83,3
T90329,BR01,2026-07-20 14:04:04,2026-07-21T06:15:00Z,65.47,54.66,2
T90330,BR01,2026-07-20 08:00:15,2026-07-21T06:15:00Z,142.34,115.08,1
T90331,BR01,2026-07-20 19:20:15,2026-07-21T06:15:00Z,63.47,52.15,4
T90332,BR01,2026-07-20 15:24:33,2026-07-21T06:15:00Z,73.29,61.31,2
T90333,BR01,2026-07-20 18:16:16,2026-07-21T06:15:00Z,46.2,37.28,3
T90334,BR01,2026-07-20 13:11:44,2026-07-21T06:15:00Z,27.49,22.68,6
T90335,BR01,2026-07-20 16:28:34,2026-07-21T06:15:00Z,22.36,18.05,2
T90336,BR01,2026-07-20 18:29:41,2026-07-21T06:15:00Z,52.42,42.43,2
T90337,BR01,2026-07-20 14:26:25,2026-07-21T06:15:00Z,130.7,106.42,4
T90338,BR01,2026-07-20 10:21:08,2026-07-21T06:15:00Z,78.2,65.12,4
T90339,BR01,2026-07-20 14:12:58,2026-07-21T06:15:00Z,51.91,42.02,1
T90340,BR01,2026-07-20 14:16:49,2026-07-21T06:15:00Z,64.75,53.83,2
T90341,BR01,2026-07-20 15:42:04,2026-07-21T06:15:00Z,42.46,34.96,2
T90342,BR01,2026-07-20 19:35:10,2026-07-21T06:15:00Z,138.89,114.44,6
T90343,BR01,2026-07-20 16:53:22,2026-07-21T06:15:00Z,63.87,52.44,6
T90344,BR01,2026-07-20 11:19:15,2026-07-21T06:15:00Z,34.27,28.23,4
T90345,BR01,2026-07-20 15:11:12,2026-07-21T06:15:00Z,56.83,46.56,1
T90346,BR01,2026-07-20 18:37:45,2026-07-21T06:15:00Z,44.25,37.15,2
T90347,BR01,2026-07-20 10:18:20,2026-07-21T06:15:00Z,44.2,36.06,1
T90348,BR01,2026-07-20 19:20:53,2026-07-21T06:15:00Z,10.58,8.49,4
T90349,BR01,2026-07-20 13:29:40,2026-07-21T06:15:00Z,20.78,16.94,4
T90350,BR01,2026-07-20 18:14:33,2026-07-21T06:15:00Z,16.98,14.1,2
T90351,BR01,2026-07-20 11:05:13,2026-07-21T06:15:00Z,190.34,159.43,2
T90352,BR01,2026-07-20 16:55:42,2026-07-21T06:15:00Z,61.35,49.88,3
T90353,BR01,2026-07-20 14:06:27,2026-07-21T06:15:00Z,29.74,24.07,2
T90354,BR01,2026-07-20 09:18:35,2026-07-21T06:15:00Z,57.97,47.71,6
T90355,BR01,2026-07-20 12:58:02,2026-07-21T06:15:00Z,92.43,76.27,3
T90356,BR01,2026-07-20 12:22:26,2026-07-21T06:15:00Z,253.32,203.22,3
T90357,BR01,2026-07-20 15:37:58,2026-07-21T06:15:00Z,23.91,19.96,1
T90358,BR01,2026-07-20 13:59:31,2026-07-21T06:15:00Z,84.71,70.73,1
T90359,BR01,2026-07-20 11:37:22,2026-07-21T06:15:00Z,185.44,153.68,1
T90360,BR01,2026-07-20 11:03:01,2026-07-21T06:15:00Z,346.6,285.23,3
T90361,BR01,2026-07-20 18:26:21,2026-07-21T06:15:00Z,128.82,105.18,2
T90362,BR01,2026-07-20 10:43:19,2026-07-21T06:15:00Z,88.29,71.86,6
T90363,BR01,2026-07-20 18:19:53,2026-07-21T06:15:00Z,43.26,35.69,3
T90364,BR01,2026-07-20 09:10:54,2026-07-21T06:15:00Z,8.25,6.63,4
T90365,BR01,2026-07-20 12:01:07,2026-07-21T06:15:00Z,68.8,55.48,4
T90366,BR01,2026-07-20 18:03:45,2026-07-21T06:15:00Z,34.86,27.88,1
T90367,BR01,2026-07-20 15:02:06,2026-07-21T06:15:00Z,167.46,139.78,1
T90368,BR01,2026-07-20 11:15:02,2026-07-21T06:15:00Z,11.78,9.83,1
T90369,BR01,2026-07-20 09:30:00,2026-07-21T06:15:00Z,23.28,19.66,1
T90370,BR01,2026-07-20 18:44:30,2026-07-21T06:15:00Z,26.71,22.24,4
T90371,BR01,2026-07-20 12:38:29,2026-07-21T06:15:00Z,132.53,110.76,4
T90372,BR01,2026-07-20 17:42:37,2026-07-21T06:15:00Z,121.27,96.91,1
T90373,BR01,2026-07-20 13:44:34,2026-07-21T06:15:00Z,63.88,51.71,1
T90374,BR01,2026-07-20 09:37:37,2026-07-21T06:15:00Z,132.05,111.05,2
T90375,BR01,2026-07-20 18:06:57,2026-07-21T06:15:00Z,21.6,17.51,1
T90376,BR01,2026-07-20 19:35:00,2026-07-21T06:15:00Z,91.98,73.72,6
T90377,BR01,2026-07-20 18:34:55,2026-07-21T06:15:00Z,52.92,44.15,2
T90378,BR01,2026-07-20 16:44:19,2026-07-21T06:15:00Z,182.63,153.45,3
T90379,BR02,2026-07-20 16:31:10,2026-07-21T06:15:00Z,85.34,50.62,1
T90380,BR02,2026-07-20 16:22:54,2026-07-21T06:15:00Z,260.59,155.85,3
T90381,BR02,2026-07-20 19:45:02,2026-07-21T06:15:00Z,16.16,9.66,1
T90382,BR02,2026-07-20 13:49:38,2026-07-21T06:15:00Z,23.19,13.74,1
T90383,BR02,2026-07-20 19:46:02,2026-07-21T06:15:00Z,135.98,85.34,4
T90384,BR02,2026-07-20 09:11:16,2026-07-21T06:15:00Z,309.14,183.03,3
T90385,BR02,2026-07-20 17:41:38,2026-07-21T06:15:00Z,37.05,21.95,3
T90386,BR02,2026-07-20 11:50:36,2026-07-21T06:15:00Z,116.34,71.8,4
T90387,BR02,2026-07-20 08:46:01,2026-07-21T06:15:00Z,54.34,33.1,2
T90388,BR02,2026-07-20 10:13:01,2026-07-21T06:15:00Z,36.67,22.64,3
T90389,BR02,2026-07-20 14:36:44,2026-07-21T06:15:00Z,16.73,10.5,1
T90390,BR02,2026-07-20 16:16:29,2026-07-21T06:15:00Z,84.03,51.27,3
T90391,BR02,2026-07-20 09:21:58,2026-07-21T06:15:00Z,48.54,29.8,4
T90392,BR02,2026-07-20 15:38:05,2026-07-21T06:15:00Z,142.97,87.19,3
T90393,BR02,2026-07-20 08:02:41,2026-07-21T06:15:00Z,113.95,68.2,1
T90394,BR02,2026-07-20 15:12:38,2026-07-21T06:15:00Z,86.2,52.06,4
T90395,BR02,2026-07-20 08:13:37,2026-07-21T06:15:00Z,21.48,13.14,1
T90396,BR02,2026-07-20 08:45:45,2026-07-21T06:15:00Z,23.95,14.41,1
T90397,BR02,2026-07-20 15:02:27,2026-07-21T06:15:00Z,80.22,50.27,4
T90398,BR02,2026-07-20 11:11:59,2026-07-21T06:15:00Z,70.34,42.03,1
T90399,BR02,2026-07-20 10:51:47,2026-07-21T06:15:00Z,74.27,46.13,6
T90400,BR02,2026-07-20 10:11:23,2026-07-21T06:15:00Z,32.41,20.0,1
T90401,BR02,2026-07-20 16:23:15,2026-07-21T06:15:00Z,42.71,26.26,1
T90402,BR02,2026-07-20 14:27:38,2026-07-21T06:15:00Z,23.96,14.21,1
T90403,BR02,2026-07-20 18:30:38,2026-07-21T06:15:00Z,37.35,23.4,4
T90404,BR02,2026-07-20 15:28:10,2026-07-21T06:15:00Z,168.5,101.59,1
T90405,BR02,2026-07-20 11:42:58,2026-07-21T06:15:00Z,58.04,34.36,1
T90406,BR02,2026-07-20 14:10:04,2026-07-21T06:15:00Z,76.43,46.99,1
T90407,BR02,2026-07-20 10:09:17,2026-07-21T06:15:00Z,39.87,23.89,4
T90408,BR02,2026-07-20 10:46:49,2026-07-21T06:15:00Z,65.76,39.17,2
T90409,BR02,2026-07-20 10:37:03,2026-07-21T06:15:00Z,213.01,131.91,3
T90410,BR02,2026-07-20 09:47:15,2026-07-21T06:15:00Z,157.13,95.33,1
T90411,BR02,2026-07-20 11:03:24,2026-07-21T06:15:00Z,29.06,17.8,4
T90412,BR02,2026-07-20 14:11:09,2026-07-21T06:15:00Z,55.8,34.36,3
T90413,BR02,2026-07-20 08:45:07,2026-07-21T06:15:00Z,50.97,31.04,2
T90414,BR02,2026-07-20 13:01:29,2026-07-21T06:15:00Z,73.56,43.91,3
T90415,BR02,2026-07-20 16:23:19,2026-07-21T06:15:00Z,92.26,56.08,3
T90416,BR02,2026-07-20 11:23:43,2026-07-21T06:15:00Z,22.39,13.96,4
T90417,BR02,2026-07-20 08:50:11,2026-07-21T06:15:00Z,19.98,12.38,1
T90418,BR02,2026-07-20 10:49:29,2026-07-21T06:15:00Z,68.4,40.65,1
T90419,BR02,2026-07-20 10:30:35,2026-07-21T06:15:00Z,163.61,102.51,1
T90420,BR02,2026-07-20 13:32:58,2026-07-21T06:15:00Z,115.42,69.07,2
T90421,BR02,2026-07-20 08:46:50,2026-07-21T06:15:00Z,35.1,21.4,1
T90422,BR02,2026-07-20 11:54:31,2026-07-21T06:15:00Z,147.14,92.21,6
T90423,BR02,2026-07-20 11:17:19,2026-07-21T06:15:00Z,28.94,17.68,3
T90424,BR02,2026-07-20 19:54:42,2026-07-21T06:15:00Z,88.34,53.39,2
T90425,BR02,2026-07-20 16:55:55,2026-07-21T06:15:00Z,40.31,24.75,4
T90426,BR02,2026-07-20 16:31:01,2026-07-21T06:15:00Z,23.73,14.59,3
T90427,BR02,2026-07-20 09:00:56,2026-07-21T06:15:00Z,41.52,25.86,2
T90428,BR02,2026-07-20 18:11:09,2026-07-21T06:15:00Z,112.89,67.65,4
T90429,BR02,2026-07-20 13:08:51,2026-07-21T06:15:00Z,270.68,164.14,1
T90430,BR02,2026-07-20 19:03:18,2026-07-21T06:15:00Z,31.93,20.03,6
T90431,BR02,2026-07-20 13:00:07,2026-07-21T06:15:00Z,29.95,18.37,3
T90432,BR02,2026-07-20 10:24:57,2026-07-21T06:15:00Z,98.7,58.65,6
T90433,BR02,2026-07-20 13:26:03,2026-07-21T06:15:00Z,87.23,52.9,4
T90434,BR02,2026-07-20 09:46:32,2026-07-21T06:15:00Z,170.6,103.21,3
T90435,BR02,2026-07-20 09:39:19,2026-07-21T06:15:00Z,79.78,47.38,1
T90436,BR02,2026-07-20 18:42:42,2026-07-21T06:15:00Z,44.96,27.85,3
T90437,BR02,2026-07-20 10:21:54,2026-07-21T06:15:00Z,54.24,32.54,3
T90438,BR02,2026-07-20 15:41:51,2026-07-21T06:15:00Z,118.71,73.14,1
T90439,BR02,2026-07-20 18:16:33,2026-07-21T06:15:00Z,56.96,34.03,4
T90440,BR02,2026-07-20 13:51:17,2026-07-21T06:15:00Z,42.95,26.87,4
T90441,BR02,2026-07-20 11:03:29,2026-07-21T06:15:00Z,30.81,19.28,1
T90442,BR02,2026-07-20 11:47:20,2026-07-21T06:15:00Z,71.05,43.88,2
T90443,BR02,2026-07-20 13:21:44,2026-07-21T06:15:00Z,79.43,49.85,2
T90444,BR02,2026-07-20 12:20:34,2026-07-21T06:15:00Z,84.95,52.19,3
T90445,BR02,2026-07-20 15:25:43,2026-07-21T06:15:00Z,80.5,48.68,3
T90446,BR02,2026-07-20 19:23:22,2026-07-21T06:15:00Z,45.38,27.82,3
T90447,BR02,2026-07-20 17:43:58,2026-07-21T06:15:00Z,37.43,22.83,4
T90448,BR02,2026-07-20 13:59:20,2026-07-21T06:15:00Z,36.43,22.83,1
T90449,BR02,2026-07-20 10:21:28,2026-07-21T06:15:00Z,247.95,149.43,3
T90450,BR02,2026-07-20 14:55:18,2026-07-21T06:15:00Z,72.98,44.96,2
T90451,BR02,2026-07-20 19:19:35,2026-07-21T06:15:00Z,135.18,83.71,1
T90452,BR02,2026-07-20 13:01:16,2026-07-21T06:15:00Z,131.0,81.61,3
T90453,BR02,2026-07-20 12:56:04,2026-07-21T06:15:00Z,45.48,28.05,3
T90454,BR02,2026-07-20 11:18:33,2026-07-21T06:15:00Z,70.94,42.5,3
T90455,BR02,2026-07-20 19:57:32,2026-07-21T06:15:00Z,53.55,32.87,1
T90456,BR02,2026-07-20 09:01:07,2026-07-21T06:15:00Z,8.02,4.84,1
T90457,BR02,2026-07-20 13:19:00,2026-07-21T06:15:00Z,108.75,64.74,1
T90458,BR02,2026-07-20 08:54:29,2026-07-21T06:15:00Z,33.53,20.23,3
T90459,BR02,2026-07-20 18:12:16,2026-07-21T06:15:00Z,34.49,21.32,6
T90460,BR02,2026-07-20 17:58:20,2026-07-21T06:15:00Z,135.75,84.59,1
T90461,BR02,2026-07-20 14:20:24,2026-07-21T06:15:00Z,22.76,13.96,3
T90462,BR02,2026-07-20 18:13:25,2026-07-21T06:15:00Z,34.99,21.86,1
T90463,BR02,2026-07-20 12:02:55,2026-07-21T06:15:00Z,173.84,108.36,2
T90464,BR02,2026-07-20 15:57:42,2026-07-21T06:15:00Z,144.38,88.1,4
T90465,BR02,2026-07-20 16:16:05,2026-07-21T06:15:00Z,77.17,48.23,2
T90466,BR02,2026-07-20 19:58:09,2026-07-21T06:15:00Z,36.33,22.36,1
T90467,BR02,2026-07-20 18:26:00,2026-07-21T06:15:00Z,66.58,39.84,2
T90468,BR02,2026-07-20 08:29:12,2026-07-21T06:15:00Z,20.15,12.28,3
T90469,BR02,2026-07-20 14:19:28,2026-07-21T06:15:00Z,94.97,58.44,3
T90470,BR02,2026-07-20 14:30:29,2026-07-21T06:15:00Z,262.44,163.97,2
T90471,BR02,2026-07-20 18:25:46,2026-07-21T06:15:00Z,27.39,16.34,3
T90472,BR02,2026-07-20 11:14:17,2026-07-21T06:15:00Z,85.76,53.65,1
T90473,BR02,2026-07-20 12:40:40,2026-07-21T06:15:00Z,85.02,52.37,2
T90474,BR02,2026-07-20 16:17:54,2026-07-21T06:15:00Z,68.29,42.28,1
T90475,BR02,2026-07-20 16:41:11,2026-07-21T06:15:00Z,24.94,15.17,3
T90476,BR02,2026-07-20 19:28:11,2026-07-21T06:15:00Z,92.51,57.59,3
T90477,BR02,2026-07-20 12:29:43,2026-07-21T06:15:00Z,60.95,36.18,1
T90478,BR03,2026-07-20 12:04:35,2026-07-21T06:15:00Z,28.49,17.28,1
T90479,BR03,2026-07-20 17:43:23,2026-07-21T06:15:00Z,18.77,11.21,4
T90480,BR03,2026-07-20 11:23:27,2026-07-21T06:15:00Z,23.65,13.7,6
T90481,BR03,2026-07-20 08:52:18,2026-07-21T06:15:00Z,39.9,23.79,4
T90482,BR03,2026-07-20 08:34:31,2026-07-21T06:15:00Z,396.58,233.4,2
T90483,BR03,2026-07-20 15:54:48,2026-07-21T06:15:00Z,29.52,16.95,2
T90484,BR03,2026-07-20 14:09:26,2026-07-21T06:15:00Z,94.62,56.72,1
T90485,BR03,2026-07-20 18:21:04,2026-07-21T06:15:00Z,32.99,18.88,3
T90486,BR03,2026-07-20 08:03:46,2026-07-21T06:15:00Z,52.25,30.68,2
T90487,BR03,2026-07-20 17:14:24,2026-07-21T06:15:00Z,61.05,37.01,4
T90488,BR03,2026-07-20 09:36:57,2026-07-21T06:15:00Z,45.07,26.97,2
T90489,BR03,2026-07-20 18:00:11,2026-07-21T06:15:00Z,101.62,61.29,2
T90490,BR03,2026-07-20 19:02:33,2026-07-21T06:15:00Z,18.19,10.63,2
T90491,BR03,2026-07-20 15:07:55,2026-07-21T06:15:00Z,21.78,13.21,2
T90492,BR03,2026-07-20 16:32:16,2026-07-21T06:15:00Z,49.23,29.48,1
T90493,BR03,2026-07-20 14:51:24,2026-07-21T06:15:00Z,56.87,33.04,1
T90494,BR03,2026-07-20 16:54:50,2026-07-21T06:15:00Z,155.21,93.44,2
T90495,BR03,2026-07-20 17:52:06,2026-07-21T06:15:00Z,132.91,76.89,1
T90496,BR03,2026-07-20 08:01:50,2026-07-21T06:15:00Z,17.96,10.57,3
T90497,BR03,2026-07-20 12:33:12,2026-07-21T06:15:00Z,75.06,43.06,4
T90498,BR03,2026-07-20 14:23:01,2026-07-21T06:15:00Z,249.72,148.41,2
T90499,BR03,2026-07-20 14:04:51,2026-07-21T06:15:00Z,69.16,39.76,1
T90500,BR03,2026-07-20 16:03:57,2026-07-21T06:15:00Z,142.74,85.84,1
T90501,BR03,2026-07-20 15:22:08,2026-07-21T06:15:00Z,29.78,17.67,3
T90502,BR03,2026-07-20 13:16:13,2026-07-21T06:15:00Z,92.85,55.51,3
T90503,BR03,2026-07-20 17:35:16,2026-07-21T06:15:00Z,242.84,143.11,3
T90504,BR03,2026-07-20 14:48:09,2026-07-21T06:15:00Z,73.7,43.39,1
T90505,BR03,2026-07-20 10:31:52,2026-07-21T06:15:00Z,19.89,11.74,2
T90506,BR03,2026-07-20 12:55:10,2026-07-21T06:15:00Z,21.78,13.14,2
T90507,BR03,2026-07-20 14:01:36,2026-07-21T06:15:00Z,121.83,73.5,3
T90508,BR03,2026-07-20 13:09:29,2026-07-21T06:15:00Z,151.64,92.13,1
T90509,BR03,2026-07-20 15:43:18,2026-07-21T06:15:00Z,127.8,74.92,1
T90510,BR03,2026-07-20 18:03:03,2026-07-21T06:15:00Z,111.69,66.09,2
T90511,BR03,2026-07-20 12:15:06,2026-07-21T06:15:00Z,58.19,35.23,2
T90512,BR03,2026-07-20 18:28:15,2026-07-21T06:15:00Z,505.1,305.54,3
T90513,BR03,2026-07-20 16:16:47,2026-07-21T06:15:00Z,37.51,22.37,1
T90514,BR03,2026-07-20 17:42:06,2026-07-21T06:15:00Z,57.42,33.52,1
T90515,BR03,2026-07-20 15:17:18,2026-07-21T06:15:00Z,18.13,10.6,1
T90516,BR03,2026-07-20 17:14:26,2026-07-21T06:15:00Z,114.69,68.18,1
T90517,BR03,2026-07-20 12:59:52,2026-07-21T06:15:00Z,8.44,4.84,2
T90518,BR03,2026-07-20 08:59:50,2026-07-21T06:15:00Z,63.32,36.92,4
T90519,BR03,2026-07-20 09:36:05,2026-07-21T06:15:00Z,63.17,36.91,1
T90520,BR03,2026-07-20 10:24:07,2026-07-21T06:15:00Z,127.29,73.35,6
T90521,BR03,2026-07-20 08:00:17,2026-07-21T06:15:00Z,242.44,139.66,1
T90522,BR03,2026-07-20 15:19:48,2026-07-21T06:15:00Z,21.21,12.68,3
T90523,BR03,2026-07-20 13:06:39,2026-07-21T06:15:00Z,31.39,18.65,1
T90524,BR03,2026-07-20 11:25:45,2026-07-21T06:15:00Z,38.64,22.58,2
T90525,BR03,2026-07-20 08:53:02,2026-07-21T06:15:00Z,78.83,46.04,2
T90526,BR03,2026-07-20 13:19:29,2026-07-21T06:15:00Z,62.57,35.83,3
T90527,BR03,2026-07-20 08:57:52,2026-07-21T06:15:00Z,46.25,27.75,6
T90528,BR03,2026-07-20 14:25:28,2026-07-21T06:15:00Z,29.9,18.14,4
T90529,BR03,2026-07-20 17:08:02,2026-07-21T06:15:00Z,241.01,139.17,1
T90530,BR03,2026-07-20 14:56:18,2026-07-21T06:15:00Z,57.18,33.18,2
T90531,BR03,2026-07-20 16:38:22,2026-07-21T06:15:00Z,84.32,50.72,2
T90532,BR03,2026-07-20 16:11:33,2026-07-21T06:15:00Z,509.72,293.04,3
T90533,BR03,2026-07-20 18:32:57,2026-07-21T06:15:00Z,61.18,37.13,1
T90534,BR03,2026-07-20 12:26:27,2026-07-21T06:15:00Z,17.03,10.13,2
T90535,BR03,2026-07-20 11:13:28,2026-07-21T06:15:00Z,15.13,9.07,1
T90536,BR03,2026-07-20 08:30:23,2026-07-21T06:15:00Z,15.7,9.12,4
T90537,BR03,2026-07-20 16:57:20,2026-07-21T06:15:00Z,74.93,45.34,4
T90538,BR03,2026-07-20 08:13:21,2026-07-21T06:15:00Z,53.12,30.54,3
T90539,BR03,2026-07-20 12:21:34,2026-07-21T06:15:00Z,85.15,49.94,4
T90540,BR03,2026-07-20 19:05:38,2026-07-21T06:15:00Z,51.96,30.34,6
T90541,BR03,2026-07-20 16:08:53,2026-07-21T06:15:00Z,118.52,70.69,4
T90542,BR03,2026-07-20 14:23:25,2026-07-21T06:15:00Z,14.31,8.63,4
T90543,BR03,2026-07-20 17:33:43,2026-07-21T06:15:00Z,802.0,460.48,6
T90544,BR03,2026-07-20 14:54:24,2026-07-21T06:15:00Z,75.01,45.42,2
T90545,BR03,2026-07-20 19:20:08,2026-07-21T06:15:00Z,34.6,20.28,2
T90546,BR03,2026-07-20 16:58:33,2026-07-21T06:15:00Z,128.31,77.68,4
T90547,BR03,2026-07-20 15:46:42,2026-07-21T06:15:00Z,25.18,14.99,2
T90548,BR03,2026-07-20 18:26:34,2026-07-21T06:15:00Z,135.89,80.81,3
T90549,BR03,2026-07-20 09:48:13,2026-07-21T06:15:00Z,24.73,14.59,2
T90550,BR03,2026-07-20 11:31:06,2026-07-21T06:15:00Z,57.39,34.07,1
T90551,BR03,2026-07-20 08:20:53,2026-07-21T06:15:00Z,42.22,25.48,4
T90552,BR03,2026-07-20 08:16:05,2026-07-21T06:15:00Z,35.86,20.7,6
T90553,BR03,2026-07-20 19:09:40,2026-07-21T06:15:00Z,47.14,28.53,2
T90554,BR03,2026-07-20 19:28:38,2026-07-21T06:15:00Z,16.44,9.91,3
T90555,BR03,2026-07-20 11:15:22,2026-07-21T06:15:00Z,34.76,20.2,6
T90556,BR03,2026-07-20 16:14:32,2026-07-21T06:15:00Z,62.01,36.74,1
T90557,BR03,2026-07-20 08:48:10,2026-07-21T06:15:00Z,18.66,10.85,3
T90558,BR03,2026-07-20 16:56:22,2026-07-21T06:15:00Z,159.12,91.42,1
T90559,BR04,2026-07-20 13:16:47,2026-07-21T06:15:00Z,53.49,30.82,1
T90560,BR04,2026-07-20 11:47:46,2026-07-21T06:15:00Z,27.63,15.17,2
T90561,BR04,2026-07-20 16:26:17,2026-07-21T06:15:00Z,45.38,26.12,4
T90562,BR04,2026-07-20 11:55:44,2026-07-21T06:15:00Z,247.56,139.43,2
T90563,BR04,2026-07-20 13:11:39,2026-07-21T06:15:00Z,64.03,36.11,1
T90564,BR04,2026-07-20 13:12:59,2026-07-21T06:15:00Z,69.12,39.48,1
T90565,BR04,2026-07-20 11:12:30,2026-07-21T06:15:00Z,46.24,26.31,2
T90566,BR04,2026-07-20 12:05:30,2026-07-21T06:15:00Z,144.32,79.89,2
T90567,BR04,2026-07-20 10:16:01,2026-07-21T06:15:00Z,17.01,9.64,4
T90568,BR04,2026-07-20 08:22:10,2026-07-21T06:15:00Z,124.98,69.0,1
T90569,BR04,2026-07-20 17:20:32,2026-07-21T06:15:00Z,23.77,13.19,4
T90570,BR04,2026-07-20 10:31:00,2026-07-21T06:15:00Z,81.29,44.43,2
T90571,BR04,2026-07-20 09:49:26,2026-07-21T06:15:00Z,164.97,90.32,3
T90572,BR04,2026-07-20 09:36:14,2026-07-21T06:15:00Z,102.85,56.74,3
T90573,BR04,2026-07-20 15:17:20,2026-07-21T06:15:00Z,114.52,65.84,1
T90574,BR04,2026-07-20 11:40:40,2026-07-21T06:15:00Z,354.74,203.92,1
T90575,BR04,2026-07-20 09:44:21,2026-07-21T06:15:00Z,101.4,55.47,2
T90576,BR04,2026-07-20 10:30:51,2026-07-21T06:15:00Z,247.81,134.65,4
T90577,BR04,2026-07-20 12:49:23,2026-07-21T06:15:00Z,56.91,32.14,2
T90578,BR04,2026-07-20 08:53:57,2026-07-21T06:15:00Z,75.34,43.42,3
T90579,BR04,2026-07-20 13:01:11,2026-07-21T06:15:00Z,55.54,32.02,1
T90580,BR04,2026-07-20 11:35:23,2026-07-21T06:15:00Z,97.3,54.22,4
T90581,BR04,2026-07-20 12:46:13,2026-07-21T06:15:00Z,55.29,31.22,3
T90582,BR04,2026-07-20 18:30:22,2026-07-21T06:15:00Z,58.77,32.11,1
T90583,BR04,2026-07-20 16:33:16,2026-07-21T06:15:00Z,134.6,76.55,6
T90584,BR04,2026-07-20 15:17:34,2026-07-21T06:15:00Z,47.42,26.3,6
T90585,BR04,2026-07-20 16:40:51,2026-07-21T06:15:00Z,160.88,91.05,1
T90586,BR04,2026-07-20 16:46:30,2026-07-21T06:15:00Z,129.07,72.58,2
T90587,BR04,2026-07-20 08:03:24,2026-07-21T06:15:00Z,34.3,19.35,2
T90588,BR04,2026-07-20 09:39:36,2026-07-21T06:15:00Z,81.22,46.71,1
T90589,BR04,2026-07-20 17:55:57,2026-07-21T06:15:00Z,264.73,151.8,1
T90590,BR04,2026-07-20 17:48:18,2026-07-21T06:15:00Z,23.27,13.1,3
T90591,BR04,2026-07-20 10:39:14,2026-07-21T06:15:00Z,62.12,34.49,3
T90592,BR04,2026-07-20 14:15:43,2026-07-21T06:15:00Z,75.61,42.22,3
T90593,BR04,2026-07-20 15:28:01,2026-07-21T06:15:00Z,95.93,54.1,4
T90594,BR04,2026-07-20 13:54:20,2026-07-21T06:15:00Z,47.2,26.07,4
T90595,BR04,2026-07-20 13:56:14,2026-07-21T06:15:00Z,73.86,42.44,1
T90596,BR04,2026-07-20 15:55:28,2026-07-21T06:15:00Z,41.01,22.59,4
T90597,BR04,2026-07-20 12:22:48,2026-07-21T06:15:00Z,116.48,63.61,1
T90598,BR04,2026-07-20 14:12:03,2026-07-21T06:15:00Z,44.97,24.68,4
T90599,BR04,2026-07-20 19:49:29,2026-07-21T06:15:00Z,82.77,46.93,6
T90600,BR04,2026-07-20 19:20:09,2026-07-21T06:15:00Z,124.66,69.11,1
T90601,BR04,2026-07-20 09:24:26,2026-07-21T06:15:00Z,18.69,10.27,3
T90602,BR04,2026-07-20 15:38:48,2026-07-21T06:15:00Z,43.02,24.76,2
T90603,BR04,2026-07-20 18:01:55,2026-07-21T06:15:00Z,38.7,22.09,2
T90604,BR04,2026-07-20 11:35:07,2026-07-21T06:15:00Z,22.99,13.02,1
T90605,BR04,2026-07-20 15:31:30,2026-07-21T06:15:00Z,67.79,37.05,2
